Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,luv,0,0,0,0,,,,,,,,,,-12.95,-11.44,-2.94,-16.78,12760000000.0,23.27,-68.2,7020000000.0,-384000000.0,-1650000000.0,-3.01,,14560000000.0,24.67,12630000000.0,129.33,2.07,16.55,293000000.0,-1290000000.0,1.2,40.29,35.67,10890000.0,590270000.0,588130000.0,0.25,75.81,14560000.0,1.6,3.14,19230000.0
0,0,lyb,0,0,0,0,,,,,,,,,,4.2,7.64,4.31,15.23,28000000000.0,83.94,-22.3,5450000000.0,3470000000.0,1170000000.0,3.5,-88.4,2820000000.0,8.45,16149999999.999998,217.15,2.25,21.88,3900000000.0,938120000.0,1.46,75.34,69.04,2210000.0,333920000.0,255700000.0,23.51,77.54,5000000.0,2.44,1.95,5820000.0
0,0,m,0,0,0,0,,,,,,,,,,-17.64,-2.49,-1.69,-84.99,20810000000.0,67.04,-34.9,10160000000.0,177000000.0,-3670000000.0,-11.83,,1400000000.0,4.5,8660000000.0,372.59,1.16,7.49,1250000000.0,1470000000.0,1.58,6.54,6.6,24550000.0,310250000.0,309670000.0,0.77,85.98,120070000.0,6.29,43.61,124280000.0
0,0,ma,0,0,0,0,,,,,,,,,,43.13,54.2,18.35,123.07,15590000000.0,15.53,-14.1,16879999999.999998,9030000000.0,6730000000.0,6.66,-28.2,10630000000.0,10.66,12570000000.0,213.81,1.86,5.81,7950000000.0,6750000000.0,1.16,328.76,316.82,3790000.0,988470000.0,987040000.0,11.51,77.44,4940000.0,1.31,0.56,4050000.0
0,0,mac,0,0,0,0,,,,,,,,,,-1.55,15.28,0.88,-0.39,830820000.0,5.76,-29.4,608480000.0,469970000.0,-14050000.0,-0.1,,528429999.99999994,3.54,6150000000.0,232.05,1.2,16.47,148310000.0,167110000.0,1.78,7.54,7.89,4790000.0,149470000.0,113550000.0,7.62,93.78,75680000.0,22.39,82.57,77730000.0
0,0,mar,0,0,0,0,,,,,,,,,,5.88,22.54,1.69,32.99,2990000000.0,9.18,-65.1,4059999999.9999995,1130000000.0,176000000.0,0.54,-74.2,1580000000.0,4.86,11960000000.0,5222.27,0.59,0.71,2120000000.0,163380000.0,1.68,101.08,95.04,2930000.0,324330000.0,276210000.0,16.62,60.3,7970000.0,3.36,3.02,9650000.0
0,0,mas,0,0,0,0,,,,,,,,,,21.27,17.42,13.68,451.65,6970000000.0,25.9,15.6,2370000000.0,1380000000.0,765000000.0,5.47,118.3,1330000000.0,5.09,2940000000.0,860.7,2.01,0.54,801000000.0,982000000.0,1.49,55.62,52.92,1870000.0,261680000.0,259079999.99999997,0.77,95.21,4930000.0,2.57,2.16,4790000.0
0,0,mat,0,0,0,0,,,,,,,,,,-0.08,7.56,3.76,-0.87,4430000000.0,12.78,10.1,2000000000.0,542760000.0,-3740000.0,-0.01,347.6,452170000.0,1.3,3590000000.0,887.46,1.57,1.16,260660000.00000003,236040000.0,1.38,13.16,11.1,4139999.9999999995,348040000.0,346660000.0,0.29,99.18,13440000.0,2.21,7.42,17760000.0
0,0,mcd,0,0,0,0,,,,,,,,,,25.88,38.16,9.41,,19030000000.0,25.53,-1.5,11120000000.0,8960000000.0,4930000000.0,6.55,9.6,3680000000.0,4.94,51290000000.0,,1.07,-11.37,6160000000.0,2340000000.0,0.63,221.05,203.37,2940000.0,745110000.0,744470000.0,0.06,68.89,5200000.0,2.1,0.7,4530000.0
0,0,mchp,0,0,0,0,,,,,,,,,,11.62,14.79,2.79,11.26,5230000000.0,21.29,-2.1,3240000000.0,1960000000.0,608200000.0,2.34,-32.4,370300000.0,1.42,9220000000.0,169.33,1.07,20.92,1720000000.0,1630000000.0,1.61,112.93,104.1,1940000.0,260380000.0,254890000.0,2.06,96.45,12140000.0,7.83,5.36,13430000.0
0,0,mck,0,0,0,0,,,,,,,,,,0.95,1.25,3.03,31.64,234190000000.0,1381.68,5.5,12020000000.0,3820000000.0,2230000000.0,13.03,,3090000000.0,19.25,9710000000.0,132.01,0.99,36.68,4490000000.0,3500000000.0,0.81,158.09,152.67,1120000.0,162120000.0,160430000.0,0.05,88.97,1690000.0,1.81,1.05,2110000.0
0,0,mco,0,0,0,0,,,,,,,,,,34.32,46.63,14.65,152.33,5310000000.0,28.3,9.4,3440000000.0,2690000000.0,1820000000.0,9.6,22.9,2590000000.0,13.78,6890000000.0,407.21,2.49,7.97,1970000000.0,1860000000.0,1.24,281.19,278.19,187800000.0,187800000.0,187010000.0,0.37,93.5,1620000.0,2.6,1.0,1940000.0
0,0,mcp,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,mdlz,0,0,0,0,,,,,,,,,,11.73,16.09,4.05,11.45,26200000000.0,18.26,4.9,10340000000.0,5300000000.0,3070000000.0,2.12,-21.5,2770000000.0,1.94,20770000000.0,76.86,0.75,18.84,4400000000.0,4480000000.0,0.6,56.59,54.55,5930000.0,1430000000.0,1430000000.0,0.11,78.61,8840000.0,1.66,0.63,8950000.0
0,0,mdt,0,0,0,0,,,,,,,,,,15.8,15.04,2.83,8.76,27930000000.0,20.83,-13.2,19650000000.0,6870000000.0,4410000000.0,3.26,-43.6,13010000000.0,9.68,28690000000.0,56.88,1.87,37.44,6000000000.0,4860000000.0,0.65,106.85,100.61,4720000.0,1340000000.0,1340000000.0,0.06,83.62,7260000.0,1.61,0.54,6550000.0
0,0,met,0,0,0,0,,,,,,,,,,8.91,11.71,0.63,8.23,65569999999.99999,71.86,-14.3,20480000000.0,8060000000.000001,5600000000.0,6.11,-67.7,37760000000.0,41.95,112250000000.0,152.58,1.02,80.96,11670000000.0,9490000000.0,1.28,40.15,37.95,5660000.0,899950000.0,762240000.0,15.25,77.33,12080000.0,2.33,1.59,10540000.0
0,0,mgm,0,0,0,0,,,,,,,,,,21.61,-22.39,-2.71,10.74,6600000000.0,13.24,-65.9,5300000000.0,-234790000.0,1470000000.0,2.95,,4590000000.0,9.3,20200000000.0,171.73,2.24,13.91,-795310000.0,-960160000.0,2.3,22.21,19.66,12790000.0,493940000.0,430390000.0,12.71,66.37,34390000.0,3.22,9.46,41630000.0
0,0,mhfi,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,mjn,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,mkc,0,0,0,0,,,,,,,,,,13.75,18.87,6.14,20.47,5530000000.0,41.55,7.6,2150000000.0,1190000000.0,760100000.0,5.65,7.4,221000000.0,1.66,4310000000.0,109.31,0.9,29.48,1080000000.0,709260000.0,0.46,191.05,187.4,124350000.0,124350000.0,131100000.0,0.22,83.2,2530000.0,5.62,,2970000.0
0,0,mmc,0,0,0,0,,,,,,,,,,11.91,23.55,7.88,24.93,17070000000.0,33.74,0.0,7340000000.0,4730000000.0,2029999999.9999998,3.98,4.3,2390000000.0,4.71,14980000000.0,171.22,1.27,16.94,3070000000.0,3270000000.0,0.84,112.19,111.36,1770000.0,507190000.0,505710000.0,0.11,89.68,3310000.0,1.96,0.65,4750000.0
0,0,mmm,0,0,0,0,,,,,,,,,,15.65,21.48,9.68,43.76,31710000000.0,54.96,4.5,15400000000.0,8690000000.0,4960000000.0,8.53,-10.7,4570000000.0,7.92,20460000000.0,171.27,1.9,20.6,7940000000.0,5560000000.0,0.94,165.74,159.92,2400000.0,576820000.0,576160000.0,0.19,67.03,6810000.0,3.18,1.18,5640000.0
0,0,mnst,0,0,0,0,,,,,,,,,,26.99,35.03,17.86,27.3,4420000000.0,8.31,9.9,2520000000.0,1610000000.0,1190000000.0,2.22,16.3,1670000000.0,3.17,21730000.0,0.47,3.65,8.77,1240000000.0,940530000.0,1.12,80.83,76.3,2200000.0,527919999.99999994,376670000.0,29.14,66.37,7510000.0,3.25,2.02,5190000.0
0,0,mo,0,0,0,0,,,,,,,,,,3.56,56.27,14.54,10.3,20590000000.0,11.07,4.9,12710000000.0,11840000000.0,726000000.0,0.38,,4120000000.0,2.22,29260000000.0,894.38,0.77,1.69,8410000000.0,6980000000.0,0.51,38.91,40.16,8470000.0,1860000000.0,1860000000.0,0.11,63.14,13050000.0,1.76,0.7,12460000.0
0,0,molx,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,mon,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,mos,0,0,0,0,,,,,,,,,,-13.04,2.49,0.66,-11.71,8300000000.000001,21.91,-13.5,897300000.0,1080000000.0,-1080000000.0,-2.86,,923000000.0,2.43,4980000000.0,57.19,1.31,22.51,1620000000.0,473040000.0,1.82,18.47,15.65,4600000.0,379090000.0,343790000.0,9.59,78.78,8870000.0,2.28,2.9,6260000.0
0,0,mpc,0,0,0,0,,,,,,,,,,-10.42,-0.37,-0.23,-28.46,92760000000.0,143.03,-36.8,13870000000.0,3450000000.0,-9930000000.0,-14.91,,618000000.0,0.95,33520000000.000004,109.86,1.84,34.49,3500000000.0,-12210000000.0,2.15,31.24,34.42,7470000.0,650650000.0,646820000.0,0.56,76.78,30930000.0,4.87,4.78,24690000.0
0,0,mrk,0,0,0,0,,,,,,,,,,24.33,32.95,11.26,41.06,47350000000.0,18.69,1.2,33680000000.0,19010000000.0,11520000000.0,4.53,54.7,7360000000.0,2.91,28740000000.0,98.19,1.3,11.54,11040000000.0,8650000000.0,0.43,79.67,80.28,8250000.0,2530000000.0,2510000000.0,0.08,76.13,14750000.0,1.72,0.58,10980000.0
0,0,mro,0,0,0,0,,,,,,,,,,-32.08,-17.1,-1.93,-9.78,3530000000.0,4.45,-39.1,3810000000.0,1890000000.0,-1130000000.0,-1.44,,1120000000.0,1.42,6070000000.0,55.7,1.23,13.79,1760000000.0,147250000.0,3.26,4.35,5.31,28090000.0,789390000.0,723570000.0,0.28,70.27,71100000.0,2.61,11.65,39340000.0
0,0,ms,0,0,0,0,,,,,,,,,,21.69,34.79,1.08,11.62,45410000000.0,29.25,16.2,36730000000.0,,9320000000.0,5.92,25.0,578410000000.0,319.71,303760000000.0,338.2,1.96,50.67,23000000.0,,1.47,51.14,48.77,12040000.0,1750000000.0,1430000000.0,21.22,58.33,19720000.0,1.23,1.38,42590000.0
0,0,msft,0,0,0,0,,,,,,,,,,32.28,38.17,12.1,41.4,147110000000.0,19.38,12.4,96940000000.0,68120000000.00001,47500000000.0,6.2,30.1,137950000000.0,18.25,83220000000.0,67.44,2.53,16.31,66190000000.0,32229999999.999996,0.87,213.41,204.45,32030000.0,7560000000.0,7450000000.0,0.06,71.89,36800000.0,1.27,0.49,39630000.0
0,0,msi,0,0,0,0,,,,,,,,,,10.38,21.06,9.54,,7520000000.0,44.17,-6.3,3950000000.0,1990000000.0,780000000.0,4.47,-23.2,1010000000.0,5.94,5900000000.0,,1.2,-4.46,1700000000.0,1280000000.0,0.77,165.65,148.91,169520000.0,169520000.0,168820000.0,0.43,90.63,3100000.0,3.51,2.39,4130000.0
0,0,mtb,0,0,0,0,,,,,,,,,,26.62,37.14,1.04,8.63,5170000000.0,39.91,-13.2,5970000000.0,,1300000000.0,10.04,-22.5,22940000000.0,178.8,5640000000.0,,,115.75,1260000000.0,,1.21,104.18,103.91,1550000.0,128300000.00000001,127480000.0,0.43,84.98,2710000.0,2.99,2.39,2220000.0
0,0,mu,0,0,0,0,,,,,,,,,,12.54,14.28,3.73,7.14,21440000000.0,19.31,24.4,6550000000.0,8710000000.0,2690000000.0,2.37,76.1,8140000000.000001,7.31,7230000000.0,18.54,2.71,35.04,8310000000.000001,-471750000.0,1.26,52.3,49.37,18020000.0,1110000000.0,1110000000.0,0.2,84.38,28760000.0,1.63,2.59,28160000.0
0,0,mur,0,0,0,0,,,,,,,,,,-50.38,-0.34,-0.04,-22.47,2080000000.0,13.55,-43.3,2250000000.0,1200000000.0,-1080000000.0,-6.83,,219640000.0,1.43,3770000000.0,83.6,1.2,28.28,913910000.0,-42640000.0,3.36,8.42,11.89,4790000.0,153600000.0,144310000.0,5.75,83.73,16280000.000000002,3.51,18.15,19470000.0
0,0,mwv,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,myl,0,0,0,0,,,,,,,,,,2.31,15.72,3.63,2.22,11510000000.0,22.28,0.4,4550000000.0,3510000000.0,266399999.99999997,0.52,-2.2,744500000.0,1.38,12510000000.0,99.7,1.01,24.27,1880000000.0,1860000000.0,1.47,15.24,15.98,7040000.0,541550000.0,538060000.0,0.91,90.5,47140000.0,11.15,11.05,45060000.0
0,0,nbl,0,0,0,0,,,,,,,,,,,,,,,,,2820000000.0,,,,,,,,,,,,,,59.78,24.27,7030000.0,,,,,,,,
0,0,nbr,0,0,0,0,,,,,,,,,,-39.92,-8.84,-2.03,-41.38,2400000000.0,341.0,-42.2,1110000000.0,658300000.0,-993830000.0,-141.02,,513820000.00000006,70.44,3300000000.0,183.5,2.39,172.12,501640000.0,572320000.0,3.37,30.17,34.95,7290000.0,7290000.0,6410000.0,12.58,65.85,1570000.0,3.96,27.18,1400000.0
0,0,ndaq,0,0,0,0,,,,,,,,,,17.42,24.25,5.7,16.07,5230000000.0,31.81,29.0,2540000000.0,1460000000.0,911000000.0,5.46,76.0,604000000.0,3.68,4010000000.0,66.68,1.16,36.65,1160000000.0,822500000.0,0.81,126.35,123.85,164260000.0,164260000.0,114090000.0,18.69,78.16,2490000.0,3.34,2.18,2370000.0
0,0,ne,0,0,0,0,,,,,,,,,,,,,,,,,547720000.0,,,,,,,,,,,,,,0.0245,0.1393,2040000.0,,,,,,,,
0,0,nee,0,0,0,0,,,,,,,,,,21.44,29.05,2.75,8.25,18190000000.0,9.29,-14.1,11290000000.0,9620000000.0,3900000000.0,1.98,39.8,1960000000.0,1.0,48300000000.0,114.37,0.57,19.03,8539999999.999999,-4670000000.0,0.18,74.73,67.93,7420000.0,1960000000.0,1950000000.0,0.16,80.64,22350000.0,2.84,1.14,22520000.0
0,0,nem,0,0,0,0,,,,,,,,,,23.19,25.73,4.38,10.48,11080000000.0,13.73,16.8,4380000000.0,5260000000.0,2400000000.0,3.18,-61.5,5140000000.0,6.4,6790000000.0,28.73,2.83,28.18,4400000000.0,3240000000.0,0.26,63.21,63.23,5760000.0,803360000.0,800550000.0,0.28,84.31,7990000.0,1.56,1.34,8150000.0
0,0,nflx,0,0,0,0,,,,,,,,,,11.78,17.17,7.35,32.64,23820000000.0,54.13,22.7,7720000000.0,4200000000.0,2810000000.0,6.19,18.7,8390000000.000001,19.0,18140000000.0,175.52,1.24,23.39,1100000000.0,12120000000.0,1.02,505.4,481.74,6170000.0,441800000.0,435890000.0,1.55,82.02,10420000.0,1.51,2.41,9440000.0
0,0,nfx,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ni,0,0,0,0,,,,,,,,,,-4.96,23.33,3.17,-4.28,4870000000.0,12.75,-3.1,2340000000.0,1800000000.0,-296400000.0,-0.78,,58600000.0,0.15,10830000000.0,199.71,0.82,11.86,1210000000.0,-1650000000.0,0.23,23.39,23.35,3300000.0,383210000.0,381560000.0,0.37,97.42,5040000.0,1.47,1.77,4990000.0
0,0,nile,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,nke,0,0,0,0,,,,,,,,,,7.2,9.31,7.31,29.2,37340000000.0,23.95,-0.6,16239999999.999998,4640000000.0,2690000000.0,1.69,11.0,9480000000.0,6.04,12970000000.0,140.57,2.55,5.89,2970000000.0,3490000000.0,0.82,127.67,108.93,6510000.0,1250000000.0,1240000000.0,0.31,84.11,12690000.0,2.39,1.33,9370000.0
0,0,nly,0,0,0,0,,,,,,,,,,-35.04,84.4,-0.51,-3.8,1590000000.0,1.12,,-453030000.0,,-700740000.0,-0.49,,317800000.0,0.23,73230000000.0,515.91,0.17,8.7,856010000.0,,1.19,7.27,7.02,12370000.0,1400000000.0,1390000000.0,0.42,48.04,20030000.0,1.7,1.62,15880000.0
0,0,noc,0,0,0,0,,,,,,,,,,6.94,9.5,4.92,24.26,35310000000.0,210.89,7.2,7260000000.0,4370000000.0,2450000000.0,14.58,5.7,4990000000.0,29.96,17360000000.0,165.84,1.44,62.78,5170000000.0,2300000000.0,0.79,309.29,321.22,166720000.0,166720000.0,166030000.0,0.48,83.85,1890000.0,1.74,1.42,1280000.0
0,0,nok,0,0,0,0,,,,,,,,,,3.31,0.0,2.7,5.07,,,-6.9,8449999999.999999,,,-0.192,135.4,,,,43.98,1.53,3.12,,,0.44,3.8761,4.2053,32040000.0,5620000000.0,4760000000.0,0.01,4.71,48910000.0,1.5,,40930000.0
0,0,nov,0,0,0,0,,,,,,,,,,-36.63,-2.07,-0.75,-37.66,7040000000.0,18.37,-34.9,845000000.0,224000000.0,-2580000000.0,-6.73,,1480000000.0,3.83,2550000000.0,46.1,2.85,14.07,1210000000.0,1010000000.0,1.98,9.34,11.42,5420000.0,388260000.0,358650000.0,0.44,98.25,21540000.0,3.76,5.57,16840000.0
0,0,nrg,0,0,0,0,,,,,,,,,,43.9,14.71,7.83,2170.68,9260000000.0,37.49,-6.2,2520000000.0,1980000000.0,4139999999.9999995,16.38,-33.1,697000000.0,2.85,6160000000.0,318.56,1.55,7.92,1900000000.0,1050000000.0,1.06,32.24,33.22,2210000.0,244220000.0,242530000.0,0.87,97.88,5460000.0,2.52,2.57,7580000.0
0,0,nsc,0,0,0,0,,,,,,,,,,20.27,34.82,5.7,13.31,9910000000.0,38.61,-11.8,5190000000.0,4600000000.0,2000000000.0,7.76,-13.4,1360000000.0,5.35,13000000000.0,87.03,1.29,58.83,3660000000.0,1720000000.0,1.43,219.18,198.01,1320000.0,253980000.0,253560000.0,0.12,78.9,1940000.0,1.5,0.77,3090000.0
0,0,ntap,0,0,0,0,,,,,,,,,,14.47,17.43,7.36,138.27,5480000000.0,24.3,5.4,3620000000.0,1110000000.0,793000000.0,3.49,-25.2,3780000000.0,17.03,2920000000.0,1028.87,1.62,1.28,990000000.0,793630000.0,1.25,46.27,44.38,2660000.0,222000000.0,221310000.0,0.29,107.52,14980000.0,7.42,11.46,15780000.0
0,0,ntri,0,0,0,0,,,,,,,,,,,,,,,,,365800000.0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ntrs,0,0,0,0,,,,,,,,,,22.33,28.84,0.97,11.96,6000000000.0,28.72,-3.9,6090000000.0,,1270000000.0,6.05,-23.4,10960000000.0,52.65,14270000000.0,,,51.38,2060000000.0,,1.07,83.83,80.97,208120000.0,208120000.0,205540000.0,0.63,84.78,3450000.0,4.15,1.8,4290000.0
0,0,nu,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,nue,0,0,0,0,,,,,,,,,,2.15,6.52,4.29,5.05,20010000000.0,66.0,-9.8,2700000000.0,2120000000.0,427530000.0,1.41,-29.7,3280000000.0,10.86,5640000000.0,52.64,3.78,34.12,2890000000.0,680660000.0,1.37,48.85,44.7,1870000.0,301900000.0,300090000.0,0.69,78.79,3260000.0,1.69,1.24,3670000.0
0,0,nus,0,0,0,0,,,,,,,,,,6.54,9.25,7.86,18.89,2420000000.0,45.23,19.2,1840000000.0,297510000.0,158000000.0,2.94,27.7,378010000.0,7.41,510660000.0,61.71,1.66,16.19,334350000.0,256500000.0,1.44,52.72,45.48,51030000.0,51030000.0,50070000.0,1.74,80.55,1010000.0,2.74,2.67,1390000.0
0,0,nvda,0,0,0,0,,,,,,,,,,25.93,28.56,11.67,27.94,13060000000.0,21.33,49.9,6770000000.0,4440000000.0,3390000000.0,5.44,12.7,10980000000.0,17.8,7700000000.0,55.3,6.09,22.55,5580000000.0,3670000000.0,1.59,540.77,449.43,13130000.0,617000000.0,591130000.0,4.2,69.12,6100000.0,0.64,1.03,6990000.0
0,0,nwl,0,0,0,0,,,,,,,,,,-1.11,9.43,3.57,-3.0,9320000000.0,21.99,5.1,3240000000.0,1270000000.0,-118900000.0,-0.25,,858000000.0,2.02,6510000000.0,173.52,1.51,8.78,1440000000.0,1670000000.0,0.95,18.19,16.3,2600000.0,424300000.0,420740000.0,0.8,89.31,9590000.0,5.0,3.37,12350000.0
0,0,nwsa,0,0,0,0,,,,,,,,,,-11.47,4.75,1.7,-14.08,8790000000.0,14.93,-9.5,4080000000.0,832000000.0,-1010000000.0,-1.71,,1540000000.0,2.61,2580000000.0,30.47,1.25,12.94,908000000.0,851000000.0,1.48,14.48,13.39,2250000.0,390960000.0,509170000.0,0.59,96.95,7900000.0,4.52,2.03,7230000.0
0,0,nyx,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,oi,0,0,0,0,,,,,,,,,,4.95,7.04,3.01,91.87,6220000000.0,39.78,-3.2,1210000000.0,852000000.0,310000000.0,1.96,,606000000.0,3.86,5380000000.0,2028.3,1.4,1.06,780000000.0,508120000.0,1.78,10.95,10.02,1130000.0,156960000.0,155520000.0,1.17,93.76,4690000.0,4.42,3.01,4590000.0
0,0,oke,0,0,0,0,,,,,,,,,,7.24,21.96,5.37,10.11,8640000000.0,20.4,-3.9,3380000000.0,2450000000.0,623930000.0,1.46,1.0,447130000.0,1.01,14620000000.0,237.85,1.57,13.83,1720000000.0,-2130000000.0,1.96,29.25,30.5,4510000.0,444400000.0,441330000.0,0.64,66.33,11800000.0,2.56,3.37,10880000.0
0,0,omc,0,0,0,0,,,,,,,,,,7.1,13.73,4.91,31.86,13560000000.0,62.68,-11.5,2710000000.0,2089999999.9999998,962300000.0,4.43,8.0,3280000000.0,15.25,6930000000.0,208.1,0.98,12.27,1430000000.0,1660000000.0,0.64,52.05,53.54,2300000.0,214970000.0,213430000.0,0.83,97.1,10380000.0,4.4,5.52,14630000.0
0,0,orcl,0,0,0,0,,,,,,,,,,26.13,37.24,8.31,70.3,39220000000.0,12.48,1.6,31130000000.0,16790000000.0,10250000000.0,3.18,5.3,42300000000.0,14.07,70770000000.0,697.89,2.66,3.15,13090000000.0,10940000000.0,0.79,58.5,56.18,13340000.0,3010000000.0,1860000000.0,38.1,48.86,24980000.0,2.6,1.34,23290000.0
0,0,orly,0,0,0,0,,,,,,,,,,14.96,20.68,12.72,384.78,11260000000.0,150.71,20.3,5390000000.0,2630000000.0,1680000000.0,22.34,34.7,1630000000.0,22.46,6580000000.0,927.97,0.98,9.68,2570000000.0,1530000000.0,1.08,455.72,442.72,72450000.0,72450000.0,71210000.0,1.7,85.93,1.95,1.95,1.28,
0,0,oxy,0,0,0,0,,,,,,,,,,-75.2,-38.8,-4.57,-44.1,19760000000.0,21.74,-29.9,12060000000.0,7860000000.0,-14370000000.0,-17.28,,1900000000.0,2.04,41610000000.0,209.5,1.02,10.84,4560000000.0,5380000000.0,1.9,10.43,13.97,25150000.0,931210000.0,928670000.0,0.23,68.75,47470000.0,2.02,5.65,46290000.0
0,0,p,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,payx,0,0,0,0,,,,,,,,,,26.26,35.05,10.25,39.47,3980000000.0,11.1,-6.0,2760000000.0,1600000000.0,1050000000.0,2.9,-19.9,866300000.0,2.41,898100000.0,32.32,1.25,7.73,1360000000.0,1190000000.0,0.88,84.37,76.31,1600000.0,359500000.0,320860000.0,10.77,75.01,7620000.0,4.68,2.38,9960000.0
0,0,pbct,0,0,0,0,,,,,,,,,,27.03,40.12,0.89,6.71,1860000000.0,4.41,3.9,1810000000.0,,488200000.0,1.15,7.0,1990000000.0,4.74,2720000000.0,,,18.11,883000000.0,,1.2,11.13,11.21,4490000.0,424870000.0,415750000.0,0.64,75.68,18710000.0,4.07,5.83,14520000.0
0,0,pbi,0,0,0,0,,,,,,,,,,-0.71,4.57,1.8,-382.7,3360000000.0,19.6,12.9,1280000000.0,314380000.0,-200030000.0,-0.14,,820360000.0,4.74,2830000000.0,3575.26,1.22,0.46,260550000.0,612370000.0,3.1,6.18,4.41,2470000.0,173110000.0,169570000.0,5.74,77.7,14360000.0,5.29,11.14,18860000.0
0,0,pcar,0,0,0,0,,,,,,,,,,7.39,9.18,4.02,14.14,19280000000.0,55.59,-22.5,3860000000.0,2190000000.0,1420000000.0,4.1,-36.6,4410000000.0,12.74,10450000000.0,102.65,4.77,29.41,3140000000.0,1020000000.0,1.14,88.98,81.85,1550000.0,346150000.0,339940000.0,2.01,66.79,4230000.0,2.58,1.24,3990000.0
0,0,pcg,0,0,0,0,,,,,,,,,,-27.81,13.38,1.7,-34.17,18460000000.0,20.72,10.2,4580000000.0,5850000000.0,-5140000000.0,-5.76,,464000000.0,0.23,40640000000.0,192.92,0.74,10.49,-18470000000.0,-871250000.0,1.11,10.3,10.09,20460000.0,1980000000.0,1470000000.0,24.17,71.1,77250000.0,4.56,3.95,117250000.0
0,0,pcl,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,pcln,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,pcp,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,pdco,0,0,0,0,,,,,,,,,,-10.99,4.18,4.71,-50.46,5410000000.0,57.22,-6.2,1200000000.0,307370000.0,-594080000.0,-6.29,-18.8,119560000.0,1.26,821190000.0,96.07,1.49,8.96,-428130000.0,317620000.0,1.63,26.16,23.66,96350000.0,96350000.0,85060000.0,12.15,89.74,10090000.0,13.77,16.97,9990000.0
0,0,peg,0,0,0,0,,,,,,,,,,19.74,25.62,3.22,12.43,9680000000.0,19.2,3.0,3610000000.0,3940000000.0,1910000000.0,3.77,42.7,966000000.0,1.91,17450000000.0,110.17,0.76,31.42,3190000000.0,-207120000.0,0.56,58.59,53.4,2160000.0,505850000.0,505180000.0,0.06,72.25,5950000.0,2.75,1.18,6410000.0
0,0,pep,0,0,0,0,,,,,,,,,,10.27,15.51,7.84,51.0,68560000000.0,49.38,5.3,37180000000.0,12580000000.0,7040000000.0,5.05,9.1,9700000000.0,7.02,44570000000.0,327.85,0.93,9.75,10710000000.0,5880000000.0,0.56,139.44,135.63,4210000.0,1380000000.0,1380000000.0,0.14,73.0,8740000.0,2.1,0.63,8380000.000000001
0,0,petm,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,pets,0,0,0,0,,,,,,,,,,9.82,11.89,14.92,22.92,305840000.0,15.29,7.9,81250000.0,38640000.0,30020000.0,1.5,26.2,106340000.0,5.29,,,6.27,6.79,36740000.0,24810000.0,0.73,30.77,33.27,20270000.0,20270000.0,17780000.0,3.82,97.97,5800000.0,11.17,35.51,6300000.0
